doc_id,category,source_doc,source_file,edition,kind,section,article_no,article_title,part,parts,page_start,page_end,evidence_type,status,content_hash,content
RULE_COMMON_BR_3.09,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,3.00 용구 및 유니폼,3.09,부적절한 광고,1,1,36,37,OFFICIAL,CONFIRMED,e0634bafd132b454,"[공식야구규칙 2026] 3.00 용구 및 유니폼 > 3.09 부적절한 광고
베이스, 투수판, 공, 배트, 유니폼, 미트, 글러브, 안전모 등 기타 이 규칙에 규정된 경기용구에는 그 제품을 위한 부적절한 광고가 포함되어서는 안 된다. 제조업자가 용구에 표시하는 상품명이나 로고 등은 크기나 내용이 보편타당한 것이어야 한다. 이 조항은 KBO에만 적용한다.
[부기] 제조업자가 프로용 경기용구에 혁신적인 변화를 꾀하고자 할 때는 제조에 앞서 규칙위원회에 그 변경사항을 제시하여 승인을 얻어야 한다.
[주1] 제조업자에는 판매업자도 포함된다.
[주2] 경기용구에는 제조업자(판매업자 포함)의 기본사항 외에 어떠한 광고도 붙일 수 없다.
[주3] ① 배트 표면에 표시되는 소인(燒印)과 같은 내용 및 크기는 다음과 같이 정한다. 배트의 앞부분에는 배트 모델, 배트의 품명, 제조번호, 재종 등만 표시하여야 하며 마크류는 표시할 수 없다. 이러한 표시는 배트의 길이에 따라 세로 5cm 이하, 가로 9.5cm 이하이어야 하며 문자의 크기는 각각 세로 가로 2cm 이하로 한다. 손잡이에 가까운 부분에는 제조업자 또는 제조 위탁업자의 명의를 포함한 상표를 표시하되, 그 표시는 배트의 길이에 따라 세로 6.5cm 이하, 가로 12.5cm 이하로 한다. 위와 같은 상표 등은 모두 배트의 같은 면에 표시하여야 한다.
② 유니폼(모자, 스타킹 포함), 벨트, 양말, 언더셔츠, 바람막이, 점퍼, 헬멧 등 표면의 어떠한 부분에도 상표 등의 표시를 할 수 없다. 단, KBO에서는 헬멧에 40㎠ 이내의 광고물 부착을 허용한다.
③ 글러브에 표시하는 심벌마크 또는 상표는 천 또는 자수로 된 것이어야 하고, 이것을 표시하는 곳은 손등 부분 또는 그곳에 가까운 부분이거나 엄지가 닿는 밑부분 중 한 곳에 한정되며 크기는 세로 4cm, 가로 7cm 이하로 한다. 심벌마크를 천 또는 자수로 표시할 때는(에나멜로 표시하여서는 안됨) 엄지가 닿는 아래쪽에 한정되며 크기는 가로 3.5cm, 세로 3.5cm 이하로 한다.
투수용 글러브에 상표 및 마크류를 천조각 또는 자수로 표시할 때 그 색은 문자 부분을 포함, 모두 흰색 또는 회색 이외의 색이어야 한다. 품명, 품번, 마크류 등을 스탬프로 표시할 때는 검정색 또는 소인의 자연색이어야 한다.
④ 장갑 및 리스트 밴드(wrist band)에 상표 등을 표시할 때는 한 곳에 한정하고 크기는 세로 1cm 이하, 가로 7cm 이하로 한다.
⑤ 그 밖에 용구의 상업화에 대해서는 이 항의 취지에 따라 규칙위원회가 그때마다 판단한다."
RULE_COMMON_BR_3.10,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,3.00 용구 및 유니폼,3.10,경기장의 용구,1,1,37,37,OFFICIAL,CONFIRMED,54e412be34791080,"[공식야구규칙 2026] 3.00 용구 및 유니폼 > 3.10 경기장의 용구
⒜공격팀 선수는 자기 팀의 공격 중에는 글러브, 기타 용구를 경기장에서 덕아웃으로 갖고 들어가야 한다. 페어지역이나 파울지역을 막론하고 경기장 안에는 어떠한 장비도 남겨두어서는 안 된다.
⒝경기장 위에서 유형의 표식을 남기는 마커의 사용은 금지된다."
RULE_COMMON_BR_4.01,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.01,심판원의 의무,1,1,38,39,OFFICIAL,CONFIRMED,ee4b6d05141a1252,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.01 심판원의 의무
심판원은 경기개시 전에 다음과 같이 준비해야 한다.
⒜경기에 쓰이는 용구 및 선수의 장비가 모두 규정에 부합하는지를 엄격히 살핀다.
⒝분필가루나 흰색 재료로 그어진 경기장의 모든 선(그림 1·2의 굵은 선)이 땅 또는 잔디와 명확하게 구별되는지를 확인한다.
⒞홈구단으로부터 수량, 리그회장의 증명필증(사인)을 점검하고 경기사용구를 수령한다. 경기사용구는 리그회장의 서명이 담긴 포장지로 싸여 있어야 하며, 그 포장지는 경기 직전에 심판원이 공을 점검하고 광택을 제거하기 위해 뜯기 전까지 훼손되어서는 안 된다.
심판원은 그 공이 경기에 사용하기에 적절한지를 결정하는 유일한 권한을 갖는다.
[주] KBO는 공에 총재의 승인 표시를 인쇄하는 것으로 리그회장의 서명을 대신한다.
⒟홈구단이 필요에 따라 즉시 사용할 수 있는 경기사용구를 1타 이상 보유하고 있는지를 확인한다.
⒠최소한 2개의 예비공을 갖고 있어야 하며, 경기 중 필요에 따라 수시로 예비공의 보충을 요구한다.
예비공은 다음의 경우에 사용한다.
⑴ 공이 경기장 밖으로 나가거나 관중석 안으로 들어갔을 경우
⑵ 공이 더러워지거나 더 이상 사용할 수 없게 되었을 경우
⑶ 투수가 공의 교환을 요구했을 경우
[원주] 심판원은 플레이가 종료되어 종전에 사용하던 공이 데드 볼이 될 때까지 투수에게 새로운 공을 주어서는 안 된다. 페어의 타구나 송구가 경기장 밖으로 나갔을 경우 타자 및 주자가 주어진 베이스에 다다를 때까지 예비공을 주어 플레이를 재개시켜서는 안 된다. 경기장 밖으로 홈런을 쳤을 때 심판원은 홈런을 친 타자주자가 본루를 통과할 때까지 투수나 포수에게 새 공을 주어서는 안 된다.
⒡각 경기가 시작되기 전에 공식 로진 백이 투수판 뒤의 그라운드에 놓였는지 확인한다.
⒢주심이 어둠 때문에 플레이에 지장이 있다고 판단하였을 때는 언제든지 경기장의 조명을 켜도록 조치할 수 있다."
RULE_COMMON_BR_4.02,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.02,감독,1,1,39,39,OFFICIAL,CONFIRMED,6adb843a9e849431,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.02 감독
⒜구단은 경기개시 시간 30분 전까지 총재 또는 그 경기의 주심에게 감독을 지명하여야 한다.
⒝감독은 규칙으로 정해진 특별한 임무를 선수 또는 코치에게 위임한 사실을 주심에게 통고할 수 있다. 이러한 통고가 있으면 지명된 대리자의 모든 활동은 공식적인 것이 된다. 감독은 자기 팀의 행동, 공식야구규칙의 준수, 심판원에 대한 존중에 관하여 항상 모든 책임을 져야 한다.
⒞감독이 경기장을 떠날 때는 선수 또는 코치를 감독대행으로 지명하여야 한다. 감독대행(substitute manager)은 감독으로서의 의무, 권리, 책임을 갖는다. 만일 감독이 경기장을 떠나기 전까지 감독대행을 지명하지 않거나, 지명을 거부하였을 때는 주심이 팀의 일원을 감독대행으로 지명하여야 한다."
RULE_COMMON_BR_4.03_p1,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.03,타순표의 교환,1,2,39,41,OFFICIAL,CONFIRMED,e9d68f65cb4e5654,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.03 타순표의 교환 (1/2)
홈구단이 경기의 연기 또는 경기개시의 지연을 사전에 알려왔을 경우를 제외하고 1명 이상의 심판원은 경기개시 예정 시각 5분 전에 홈 플레이트 앞에서 양 팀 감독과 만나야 한다.
⒜먼저 홈구단의 감독이 주심에게 2통의 타순표를 제출한다.
⒝다음에 원정구단의 감독이 주심에게 2통의 타순표를 제출한다.
⒞주심에게 제출한 타순표에는 타격순서에 따른 각 선수의 수비위치도 기재해야 한다. 지명타자를 사용할 경우 타순표에는 지명타자가 될 타자를 명시해야 한다. (5.11⒝ 참조) 교체 가능한 선수를 명단에 함께 포함해야 한다. 단, 교체 가능한 선수를 명단에 기재하지 않더라도 해당 선수의 출전을 제한할 수 없다.
⒟주심은 받은 타순표의 정본(正本)과 부본(副本)이 같은지를 대조한 뒤, 상대팀 감독에게 각각 타순표의 부본을 건네준다. 주심이 가지고 있는 것이 정본이 된다. 주심이 타순표를 건네면 각 팀의 타격순서는 확정된다. 이후로는 별도의 규칙으로 정한 사항 외에는 타순표 교체가 허용되지 않는다."
RULE_COMMON_BR_4.03_p2,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.03,타순표의 교환,2,2,39,41,OFFICIAL,CONFIRMED,b76032965ec91ade,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.03 타순표의 교환 (2/2)
⒠홈구단의 타순표가 주심에게 제출된 이후로는 일기나 경기장 상태에 따른 중도종료나 일시정지, 속개 등 경기진행에 관한 모든 권한은 각 심판원에게 이관된다.
주심만이 경기 중 일기 및 경기장의 상태에 따라 경기를 일시정지 시키느냐, 일시정지 후 경기를 재개하느냐, 일시정지 후 그대로 종료를 명하느냐를 결정하는 권한을 갖고 있다. 주심은 플레이를 중지한 뒤 최소한 30분이 지날 때까지는 경기의 종료를 명해서는 안 된다. 또 주심은 플레이 재개의 가능성이 있다고 확신하면 일시정지 상태를 연장해도 된다.
[원주1] 주심은 경기개시를 위한 “플레이”를 선언하기 전에 타순표의 분명한 착오를 발견하였을 때는 착오를 범한 팀의 감독 또는 주장에게 주의를 주어 이를 수정시켜야 한다. 예를 들면 감독의 부주의로 타순표에 8명만 썼다든지, 동명이인(同名異人)인 2명이 구별되지 않았을 때 심판원은 이러한 잘못을 경기시작 전에 발견하면 고치게 해야 한다. 경기 전에 수정할 수 있는 실수를 부주의한 탓으로 저질렀다고 해서 팀이 불이익을 받아서는 안 된다. 타순표에 기재된 선수가 동명이인 일 때는 배번을, 선수의 이름과 배번이 맞지 않는 경우에는 이름을 우선시한다.
[주] KBO에서는 경기시작 예정 시간 1시간 전에 주심이 홈 플레이트 앞에서 양 팀 감독을 만나 3통의 타순표를 받으며, 아마추어 야구에서는 타순표 제출에 대한 방법은 협회 또는 대회 주최 측 규정에 따른다.
[원주2] 주심은 어떠한 경우에도 경기를 완료하도록 최선을 다하여야 한다. 경기완료의 확신이 있으면 주심은 30분간의 일시정지를 반복하더라도 어디까지나 경기를 속행하도록 노력해야 하며, 경기를 완료할 가능성이 없을 때만 경기의 종료를 선언해야 한다.
[주1] 관중이 비를 피할 만한 시설이 없는 경기장의 경우 비바람이 심하고 경기속행이 불가능하다고 생각될 때에는 30분을 기다릴 필요 없이 경기를 종료할 수도 있다.
[주2] 조명등이 고장났을 경우의 조치 즉시 주심 입회 아래 주최자(홈구단 경기관리인)가 정전 상태를 조사하여 아래와 같은 조치를 취한다.
① 30분 이내에 회복할 수 없음이 명백할 경우에는 즉시 경기를 종료한다.
② 회복의 시기가 분명하지 않을 경우에는 라이트가 꺼진 뒤부터 30분간 대기한다. 단, 경기를 재개할 시기에 대하여서는 제한 시간을 참작하되 경기재개가 적당하다고 주심이 판단하였을 경우에는 이 항에 관계없이 경기를 재개할 수 있다.
③ 30분이 경과된 뒤에도 회복할 가능성이 없을 때는 경기를 종료한다.
④ 30분이 경과하고도 얼마 뒤에 회복될 가능성이 있을 때는 주심은 회복을 기다려 경기를 재개한다."
RULE_COMMON_BR_4.04,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.04,경기장 사용 결정권,1,1,41,42,OFFICIAL,CONFIRMED,1ef41c1294c0b528,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.04 경기장 사용 결정권
⒜홈구단은 일기가 불순하거나 경기장 상태가 불량할 때 경기를 개시하기에 적합한지를 결정할 권한을 갖고 있다. 다만, 더블헤더의 두 번째 경기는 예외이다.
[주] KBO에서는 경기개시 여부를 KBO 경기운영위원이 홈구단의 경기관리인 또는 그 대리인과 협의하여 결정하며, 아마추어 야구에서는 대회 주최자 및 심판원이 관여할 수 있다.
[예외] 모든 일정이 소화되지 않은 채 리그의 최종순위가 실제의 승패 결과대로 결정되는 일이 없도록 하기 위하여 마지막 몇 주간은 리그회장에게 이 조항의 적용을 중지하는 권한을 줄 수 있다. 예를 들면 정규시즌 경기의 마지막 주에 두 팀 간의 경기를 연기하거나 또는 거행하지 않는 것이 리그의 최종순위에 영향을 미칠 염려가 있을 때는 홈구단에게 주어져 있는 경기개시 결정권을 총재가 갖게 되는 것이다.
⒝일기가 불순하거나 경기장 상태가 불량할 때 첫 번째 더블헤더 경기의 주심만이 두 번째 더블헤더 경기를 치르기가 적합한지를 결정할 권한을 갖고 있다."
RULE_COMMON_BR_4.05,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.05,특별 그라운드 규칙,1,1,42,42,OFFICIAL,CONFIRMED,599d430b5690f3ce,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.05 특별 그라운드 규칙
타구 및 송구가 경기장 안으로 넘쳐 들어온 관중 속으로 들어가 뜻밖의 상황이 발생할 경우에 대비하여 홈구단 감독은 이에 대처할 수 있는 각종 특별규칙(그라운드 룰)을 만들어 주심 및 상대팀 감독에게 제시해야 한다.
상대팀의 감독이 이것을 수락하면 그 특별규칙은 정규의 규칙이 되지만 수락하지 않았을 때는 주심은 공식야구규칙에 어긋나지 않는 범위 안에서 경기장 상태에 따라 필요하다고 생각되는 특별규칙을 만들어 시행하여야 한다.
[주] 아마추어 야구에서는 대회 주최자 측이 특별규칙을 제정, 실시할 수 있다."
RULE_COMMON_BR_4.06,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.06,친목 금지,1,1,42,43,OFFICIAL,CONFIRMED,b8f8920c98d175dc,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.06 친목 금지
유니폼을 입은 선수는 다음 사항을 금한다.
⒜선수가 경기 전, 경기 중 또는 경기종료 후를 막론하고 관중에게 말을 걸거나 함께 어울리거나 스탠드에 앉는 것
⒝감독, 코치 또는 선수가 경기 전이나 경기 중 관중에게 말을 걸거나 상대의 선수와 친한 태도를 취하는 것
[주] 아마추어 야구에서는 다음 경기에 출전할 선수가 스탠드에 앉아 관전하는 것을 허용할 경우도 있다."
RULE_COMMON_BR_4.07,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.07,보안대책,1,1,43,43,OFFICIAL,CONFIRMED,312d059f41ee267a,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.07 보안대책
⒜경기 중에는 유니폼을 입은 선수, 코치, 감독, 홈구단이 공인한 사진담당자, 심판원, 제복을 입은 경찰관, 경비원, 기타 종업원 외에는 장내 입장이 허용되지 않는다.
⒝홈구단은 질서유지에 충분한 경찰의 보호를 요청해야 한다. 경기 중 외부인이 경기장에 들어와 경기를 방해하였을 경우 원정구단은 장내가 정리될 때까지 경기를 거부할 수 있다.
[벌칙] 원정구단이 플레이를 하는 것을 거부한 때부터 최소한 15분 이상의 적당한 시간이 지나도 장내 정리가 이뤄지지 않았을 때는 주심은 원정구단의 승리로 경기를 몰수할 수 있다.
[주] 여기에서 말하는 적당한 시간은 주심의 판단에 따른 것이다. 몰수경기는 루심과 협의한 뒤 주심이 취하는 최후의 수단이다. 그러므로 모든 수단을 동원한 뒤에 불가피할 때에만 선고해야 하며, 입장료를 내고 경기를 관람하러 들어온 팬을 실망시키는 일은 될 수 있는 대로 피해야 한다."
RULE_COMMON_BR_4.08,RULE,BASEBALL_RULES,2026_KBO야구규칙.pdf,2026,ARTICLE,4.00 경기의 준비,4.08,더블헤더,1,1,43,44,OFFICIAL,CONFIRMED,e62cafdf5aee6a0f,"[공식야구규칙 2026] 4.00 경기의 준비 > 4.08 더블헤더
⒜⑴ 정규시즌 경기는 하루에 두 경기까지 거행할 수 있다. 일시정지 경기를 재개할 때는 하루 세 경기까지 치를 수 있다.
⑵ 만일 같은 날 한 장의 입장권으로 두 경기가 짜여 있을 경우는 첫 경기를 그날의 정규경기로 한다.
⒝더블헤더 제2경기는 제1경기가 끝난 뒤에 개시하여야 한다.
⒞더블헤더 제2경기는 제1경기가 끝난 뒤 30분 뒤에 개시하여야 한다. 다만 두 경기 사이에 그 이상의 시간이 필요할 경우 (45분을 넘지 않을 것) 주심은 첫 경기가 끝난 뒤 그 이유를 공시하고 상대팀의 감독에게 알려야 한다.
[예외] 홈구단이 특별행사를 치르기 위해 두 경기 사이의 간격을 규정보다 길게 연장할 것을 요청하고 총재가 이것을 승인하였을 경우 주심은 이것을 공시하고 상대팀 감독에게 알려야 한다. 제1경기의 주심은 제2경기가 시작될 때까지의 시간을 체크해야 한다.
[주] 두 팀 감독의 동의가 있으면 더블헤더의 제1경기가 끝난 뒤 30분 안이라도 두 번째 경기를 시작할 수 있다.
⒟심판원은 더블헤더 제2경기를 가능한 한 시작해야 하고, 경기는 운동장 상태, 시간 제한, 날씨 등이 허용되는 한 계속되어야 한다.
⒠정식으로 일정에 짜여진 더블헤더가 어떤 이유로든 경기개시가 늦어졌을 경우 경기개시 시간에 관계없이 먼저 시작된 경기가 더블헤더 제1경기가 된다.
⒡일정이 바뀜에 따라 어느 경기가 더블헤더의 하나가 될 경우는 그 경기는 제2경기가 되고 정식으로 그날의 일정에 짜여진 경기가 제1경기가 된다.
⒢더블헤더의 첫 번째 경기와 두 번째 경기 사이 또는 경기 중에 경기장 사용 부적합으로 경기가 정지되었을 때 주심은 구장관리인(ground-keeper) 및 보조관계자에게 경기장을 사용할 수 있도록 정비할 것을 지시해야 한다. (7.03⒞)
[벌칙] 구장관리인 및 보조관계자가 주심의 지휘에 따르지 않을 경우 주심은 몰수경기를 선고하여 원정구단에 승리를 줄 수 있다."
